p,p_defect,defect_coordinate,defect_type,distance,rounds,shots,errors,ler_shot,ler_round,noise_model
0.00885866790410082,0.25,"(4, 4)",center data,7,3,50000,8866,0.17732,0.05910666667,homogeneous-defect
0.00885866790410082,0.5,"(4, 4)",center data,7,3,50000,9126,0.18252,0.06084,homogeneous-defect
0.00885866790410082,0.75,"(4, 4)",center data,7,3,50000,9341,0.18682,0.06227333333,homogeneous-defect
0.0112883789168469,0.0,"(4, 4)",center data,7,3,50000,11636,0.23272,0.07757333333,homogeneous-defect
0.0112883789168469,0.05,"(4, 4)",center data,7,3,50000,12273,0.24546,0.08182,homogeneous-defect
0.0112883789168469,0.25,"(4, 4)",center data,7,3,50000,13561,0.27122,0.09040666667,homogeneous-defect
0.0112883789168469,0.5,"(4, 4)",center data,7,3,50000,13857,0.27714,0.09238,homogeneous-defect
0.0112883789168469,0.75,"(4, 4)",center data,7,3,50000,13782,0.27564,0.09188,homogeneous-defect
0.0143844988828766,0.0,"(4, 4)",center data,7,3,50000,16630,0.3326,0.1108666667,homogeneous-defect
0.0143844988828766,0.05,"(4, 4)",center data,7,3,50000,17354,0.34708,0.1156933333,homogeneous-defect
0.0143844988828766,0.25,"(4, 4)",center data,7,3,50000,17926,0.35852,0.1195066667,homogeneous-defect
0.0143844988828766,0.5,"(4, 4)",center data,7,3,50000,18437,0.36874,0.1229133333,homogeneous-defect
0.0143844988828766,0.75,"(4, 4)",center data,7,3,50000,18263,0.36526,0.1217533333,homogeneous-defect
0.0183298071083244,0.0,"(4, 4)",center data,7,3,50000,21057,0.42114,0.14038,homogeneous-defect
0.0183298071083244,0.05,"(4, 4)",center data,7,3,50000,21358,0.42716,0.1423866667,homogeneous-defect
0.0183298071083244,0.25,"(4, 4)",center data,7,3,50000,21787,0.43574,0.1452466667,homogeneous-defect
0.0183298071083244,0.5,"(4, 4)",center data,7,3,50000,21811,0.43622,0.1454066667,homogeneous-defect
0.0183298071083244,0.75,"(4, 4)",center data,7,3,50000,22056,0.44112,0.14704,homogeneous-defect
0.0233572146909012,0.0,"(4, 4)",center data,7,3,50000,23892,0.47784,0.15928,homogeneous-defect
0.0233572146909012,0.05,"(4, 4)",center data,7,3,50000,24024,0.48048,0.16016,homogeneous-defect
0.0233572146909012,0.25,"(4, 4)",center data,7,3,50000,23963,0.47926,0.1597533333,homogeneous-defect
0.0233572146909012,0.5,"(4, 4)",center data,7,3,50000,24080,0.4816,0.1605333333,homogeneous-defect
0.0233572146909012,0.75,"(4, 4)",center data,7,3,50000,24247,0.48494,0.1616466667,homogeneous-defect
0.0297635144163132,0.0,"(4, 4)",center data,7,3,50000,24648,0.49296,0.16432,homogeneous-defect
0.0297635144163132,0.05,"(4, 4)",center data,7,3,50000,24864,0.49728,0.16576,homogeneous-defect
0.0297635144163132,0.25,"(4, 4)",center data,7,3,50000,24938,0.49876,0.1662533333,homogeneous-defect
0.0297635144163132,0.5,"(4, 4)",center data,7,3,50000,24938,0.49876,0.1662533333,homogeneous-defect
0.0297635144163132,0.75,"(4, 4)",center data,7,3,50000,24904,0.49808,0.1660266667,homogeneous-defect
0.0379269019073225,0.0,"(4, 4)",center data,7,3,50000,25056,0.50112,0.16704,homogeneous-defect
0.0379269019073225,0.05,"(4, 4)",center data,7,3,50000,24969,0.49938,0.16646,homogeneous-defect
0.0379269019073225,0.25,"(4, 4)",center data,7,3,50000,25073,0.50146,0.1671533333,homogeneous-defect
0.0379269019073225,0.5,"(4, 4)",center data,7,3,50000,25070,0.5014,0.1671333333,homogeneous-defect
0.0379269019073225,0.75,"(4, 4)",center data,7,3,50000,25040,0.5008,0.1669333333,homogeneous-defect
0.0483293023857175,0.0,"(4, 4)",center data,7,3,50000,24990,0.4998,0.1666,homogeneous-defect
0.0483293023857175,0.05,"(4, 4)",center data,7,3,50000,24976,0.49952,0.1665066667,homogeneous-defect
0.0483293023857175,0.25,"(4, 4)",center data,7,3,50000,24881,0.49762,0.1658733333,homogeneous-defect
0.0483293023857175,0.5,"(4, 4)",center data,7,3,50000,24804,0.49608,0.16536,homogeneous-defect
0.0483293023857175,0.75,"(4, 4)",center data,7,3,50000,25068,0.50136,0.16712,homogeneous-defect
0.0615848211066026,0.0,"(4, 4)",center data,7,3,50000,25085,0.5017,0.1672333333,homogeneous-defect
0.0615848211066026,0.05,"(4, 4)",center data,7,3,50000,25207,0.50414,0.1680466667,homogeneous-defect
0.0615848211066026,0.25,"(4, 4)",center data,7,3,50000,25093,0.50186,0.1672866667,homogeneous-defect
0.0615848211066026,0.5,"(4, 4)",center data,7,3,50000,25089,0.50178,0.16726,homogeneous-defect
0.0615848211066026,0.75,"(4, 4)",center data,7,3,50000,24951,0.49902,0.16634,homogeneous-defect
0.0784759970351461,0.0,"(4, 4)",center data,7,3,50000,25038,0.50076,0.16692,homogeneous-defect
0.0784759970351461,0.05,"(4, 4)",center data,7,3,50000,24714,0.49428,0.16476,homogeneous-defect
0.0784759970351461,0.25,"(4, 4)",center data,7,3,50000,24970,0.4994,0.1664666667,homogeneous-defect
0.0784759970351461,0.5,"(4, 4)",center data,7,3,50000,24999,0.49998,0.16666,homogeneous-defect
0.0784759970351461,0.75,"(4, 4)",center data,7,3,50000,25027,0.50054,0.1668466667,homogeneous-defect
0.1,0.0,"(4, 4)",center data,7,3,50000,25076,0.50152,0.1671733333,homogeneous-defect
0.1,0.05,"(4, 4)",center data,7,3,50000,24919,0.49838,0.1661266667,homogeneous-defect
0.1,0.25,"(4, 4)",center data,7,3,50000,24949,0.49898,0.1663266667,homogeneous-defect
0.1,0.5,"(4, 4)",center data,7,3,50000,25060,0.5012,0.1670666667,homogeneous-defect
0.1,0.75,"(4, 4)",center data,7,3,50000,24961,0.49922,0.1664066667,homogeneous-defect
0.00127427498570313,0.0,"(5, 5)",center data,9,3,50000,2,4e-05,1.333333333e-05,homogeneous-defect
0.00127427498570313,0.05,"(5, 5)",center data,9,3,50000,7,0.00014,4.666666667e-05,homogeneous-defect
0.00127427498570313,0.5,"(5, 5)",center data,9,3,50000,10,0.0002,6.666666667e-05,homogeneous-defect
0.00127427498570313,0.75,"(5, 5)",center data,9,3,50000,10,0.0002,6.666666667e-05,homogeneous-defect
0.001,0.25,"(5, 5)",center data,9,3,50000,2,4e-05,1.333333333e-05,homogeneous-defect
0.001,0.75,"(5, 5)",center data,9,3,50000,4,8e-05,2.666666667e-05,homogeneous-defect
0.001,0.0,"(5, 5)",center data,9,3,50000,0,0.0,0.0,homogeneous-defect
0.00162377673918872,0.0,"(5, 5)",center data,9,3,50000,16,0.00032,0.0001066666667,homogeneous-defect
0.00127427498570313,0.25,"(5, 5)",center data,9,3,50000,9,0.00018,6e-05,homogeneous-defect
0.001,0.05,"(5, 5)",center data,9,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.001,0.5,"(5, 5)",center data,9,3,50000,3,6e-05,2e-05,homogeneous-defect
0.00162377673918872,0.05,"(5, 5)",center data,9,3,50000,18,0.00036,0.00012,homogeneous-defect
0.00162377673918872,0.25,"(5, 5)",center data,9,3,50000,26,0.00052,0.0001733333333,homogeneous-defect
0.00162377673918872,0.5,"(5, 5)",center data,9,3,50000,23,0.00046,0.0001533333333,homogeneous-defect
0.00206913808111479,0.0,"(5, 5)",center data,9,3,50000,29,0.00058,0.0001933333333,homogeneous-defect
0.00162377673918872,0.75,"(5, 5)",center data,9,3,50000,39,0.00078,0.00026,homogeneous-defect
0.00206913808111479,0.05,"(5, 5)",center data,9,3,50000,33,0.00066,0.00022,homogeneous-defect
0.00206913808111479,0.5,"(5, 5)",center data,9,3,50000,56,0.00112,0.0003733333333,homogeneous-defect
0.00206913808111479,0.25,"(5, 5)",center data,9,3,50000,72,0.00144,0.00048,homogeneous-defect
0.00206913808111479,0.75,"(5, 5)",center data,9,3,50000,73,0.00146,0.0004866666667,homogeneous-defect
0.00263665089873036,0.0,"(5, 5)",center data,9,3,50000,72,0.00144,0.00048,homogeneous-defect
0.00263665089873036,0.25,"(5, 5)",center data,9,3,50000,149,0.00298,0.0009933333333,homogeneous-defect
0.00263665089873036,0.05,"(5, 5)",center data,9,3,50000,107,0.00214,0.0007133333333,homogeneous-defect
0.00263665089873036,0.5,"(5, 5)",center data,9,3,50000,165,0.0033,0.0011,homogeneous-defect
0.00263665089873036,0.75,"(5, 5)",center data,9,3,50000,175,0.0035,0.001166666667,homogeneous-defect
0.00335981828628378,0.0,"(5, 5)",center data,9,3,50000,202,0.00404,0.001346666667,homogeneous-defect
0.00335981828628378,0.05,"(5, 5)",center data,9,3,50000,287,0.00574,0.001913333333,homogeneous-defect
0.00335981828628378,0.25,"(5, 5)",center data,9,3,50000,375,0.0075,0.0025,homogeneous-defect
0.00335981828628378,0.5,"(5, 5)",center data,9,3,50000,406,0.00812,0.002706666667,homogeneous-defect
0.00335981828628378,0.75,"(5, 5)",center data,9,3,50000,419,0.00838,0.002793333333,homogeneous-defect
0.0042813323987194,0.0,"(5, 5)",center data,9,3,50000,577,0.01154,0.003846666667,homogeneous-defect
0.0042813323987194,0.05,"(5, 5)",center data,9,3,50000,738,0.01476,0.00492,homogeneous-defect
0.0042813323987194,0.25,"(5, 5)",center data,9,3,50000,916,0.01832,0.006106666667,homogeneous-defect
0.0042813323987194,0.5,"(5, 5)",center data,9,3,50000,940,0.0188,0.006266666667,homogeneous-defect
0.0042813323987194,0.75,"(5, 5)",center data,9,3,50000,922,0.01844,0.006146666667,homogeneous-defect
0.00545559478116852,0.0,"(5, 5)",center data,9,3,50000,1419,0.02838,0.00946,homogeneous-defect
0.00545559478116852,0.05,"(5, 5)",center data,9,3,50000,1573,0.03146,0.01048666667,homogeneous-defect
0.00545559478116852,0.25,"(5, 5)",center data,9,3,50000,1902,0.03804,0.01268,homogeneous-defect
0.00545559478116852,0.5,"(5, 5)",center data,9,3,50000,2135,0.0427,0.01423333333,homogeneous-defect
0.00545559478116852,0.75,"(5, 5)",center data,9,3,50000,2186,0.04372,0.01457333333,homogeneous-defect
0.0069519279617756,0.0,"(5, 5)",center data,9,3,50000,3241,0.06482,0.02160666667,homogeneous-defect
0.0069519279617756,0.05,"(5, 5)",center data,9,3,50000,3585,0.0717,0.0239,homogeneous-defect
0.0069519279617756,0.25,"(5, 5)",center data,9,3,50000,4092,0.08184,0.02728,homogeneous-defect
0.0069519279617756,0.5,"(5, 5)",center data,9,3,50000,4267,0.08534,0.02844666667,homogeneous-defect
0.0069519279617756,0.75,"(5, 5)",center data,9,3,50000,4408,0.08816,0.02938666667,homogeneous-defect
0.00885866790410082,0.0,"(5, 5)",center data,9,3,50000,6565,0.1313,0.04376666667,homogeneous-defect
0.00885866790410082,0.25,"(5, 5)",center data,9,3,50000,7776,0.15552,0.05184,homogeneous-defect
0.00885866790410082,0.05,"(5, 5)",center data,9,3,50000,7238,0.14476,0.04825333333,homogeneous-defect
0.00885866790410082,0.5,"(5, 5)",center data,9,3,50000,8164,0.16328,0.05442666667,homogeneous-defect
0.00885866790410082,0.75,"(5, 5)",center data,9,3,50000,8071,0.16142,0.05380666667,homogeneous-defect
0.0112883789168469,0.0,"(5, 5)",center data,9,3,50000,11924,0.23848,0.07949333333,homogeneous-defect
0.0112883789168469,0.05,"(5, 5)",center data,9,3,50000,12547,0.25094,0.08364666667,homogeneous-defect
0.0112883789168469,0.25,"(5, 5)",center data,9,3,50000,13205,0.2641,0.08803333333,homogeneous-defect
0.0112883789168469,0.5,"(5, 5)",center data,9,3,50000,13349,0.26698,0.08899333333,homogeneous-defect
0.0112883789168469,0.75,"(5, 5)",center data,9,3,50000,13158,0.26316,0.08772,homogeneous-defect
0.0143844988828766,0.0,"(5, 5)",center data,9,3,50000,17740,0.3548,0.1182666667,homogeneous-defect
0.0143844988828766,0.05,"(5, 5)",center data,9,3,50000,17950,0.359,0.1196666667,homogeneous-defect
0.0143844988828766,0.25,"(5, 5)",center data,9,3,50000,18736,0.37472,0.1249066667,homogeneous-defect
0.0143844988828766,0.5,"(5, 5)",center data,9,3,50000,19040,0.3808,0.1269333333,homogeneous-defect
0.0143844988828766,0.75,"(5, 5)",center data,9,3,50000,18690,0.3738,0.1246,homogeneous-defect
0.0183298071083244,0.0,"(5, 5)",center data,9,3,50000,21944,0.43888,0.1462933333,homogeneous-defect
0.0183298071083244,0.05,"(5, 5)",center data,9,3,50000,22498,0.44996,0.1499866667,homogeneous-defect
0.0183298071083244,0.25,"(5, 5)",center data,9,3,50000,22725,0.4545,0.1515,homogeneous-defect
0.0183298071083244,0.5,"(5, 5)",center data,9,3,50000,22926,0.45852,0.15284,homogeneous-defect
0.0183298071083244,0.75,"(5, 5)",center data,9,3,50000,22703,0.45406,0.1513533333,homogeneous-defect
0.0233572146909012,0.0,"(5, 5)",center data,9,3,50000,24337,0.48674,0.1622466667,homogeneous-defect
0.0233572146909012,0.05,"(5, 5)",center data,9,3,50000,24609,0.49218,0.16406,homogeneous-defect
0.0233572146909012,0.25,"(5, 5)",center data,9,3,50000,24519,0.49038,0.16346,homogeneous-defect
0.0233572146909012,0.5,"(5, 5)",center data,9,3,50000,24468,0.48936,0.16312,homogeneous-defect
0.0233572146909012,0.75,"(5, 5)",center data,9,3,50000,24576,0.49152,0.16384,homogeneous-defect
0.0297635144163132,0.0,"(5, 5)",center data,9,3,50000,24909,0.49818,0.16606,homogeneous-defect
0.0297635144163132,0.05,"(5, 5)",center data,9,3,50000,24826,0.49652,0.1655066667,homogeneous-defect
0.0297635144163132,0.25,"(5, 5)",center data,9,3,50000,25085,0.5017,0.1672333333,homogeneous-defect
0.0297635144163132,0.5,"(5, 5)",center data,9,3,50000,24858,0.49716,0.16572,homogeneous-defect
0.0297635144163132,0.75,"(5, 5)",center data,9,3,50000,25080,0.5016,0.1672,homogeneous-defect
0.0379269019073225,0.0,"(5, 5)",center data,9,3,50000,25016,0.50032,0.1667733333,homogeneous-defect
0.0379269019073225,0.05,"(5, 5)",center data,9,3,50000,24941,0.49882,0.1662733333,homogeneous-defect
0.0379269019073225,0.25,"(5, 5)",center data,9,3,50000,25126,0.50252,0.1675066667,homogeneous-defect
0.0379269019073225,0.5,"(5, 5)",center data,9,3,50000,25125,0.5025,0.1675,homogeneous-defect
0.0379269019073225,0.75,"(5, 5)",center data,9,3,50000,24952,0.49904,0.1663466667,homogeneous-defect
0.0483293023857175,0.0,"(5, 5)",center data,9,3,50000,25123,0.50246,0.1674866667,homogeneous-defect
0.0483293023857175,0.05,"(5, 5)",center data,9,3,50000,25199,0.50398,0.1679933333,homogeneous-defect
0.0483293023857175,0.25,"(5, 5)",center data,9,3,50000,25030,0.5006,0.1668666667,homogeneous-defect
0.0483293023857175,0.5,"(5, 5)",center data,9,3,50000,25009,0.50018,0.1667266667,homogeneous-defect
0.0483293023857175,0.75,"(5, 5)",center data,9,3,50000,24898,0.49796,0.1659866667,homogeneous-defect
0.0615848211066026,0.0,"(5, 5)",center data,9,3,50000,24948,0.49896,0.16632,homogeneous-defect
0.0615848211066026,0.05,"(5, 5)",center data,9,3,50000,24814,0.49628,0.1654266667,homogeneous-defect
0.0615848211066026,0.25,"(5, 5)",center data,9,3,50000,25030,0.5006,0.1668666667,homogeneous-defect
0.0615848211066026,0.5,"(5, 5)",center data,9,3,50000,24880,0.4976,0.1658666667,homogeneous-defect
0.0615848211066026,0.75,"(5, 5)",center data,9,3,50000,24982,0.49964,0.1665466667,homogeneous-defect
0.0784759970351461,0.0,"(5, 5)",center data,9,3,50000,25051,0.50102,0.1670066667,homogeneous-defect
0.0784759970351461,0.05,"(5, 5)",center data,9,3,50000,25045,0.5009,0.1669666667,homogeneous-defect
0.0784759970351461,0.25,"(5, 5)",center data,9,3,50000,25099,0.50198,0.1673266667,homogeneous-defect
0.0784759970351461,0.5,"(5, 5)",center data,9,3,50000,24791,0.49582,0.1652733333,homogeneous-defect
0.0784759970351461,0.75,"(5, 5)",center data,9,3,50000,24958,0.49916,0.1663866667,homogeneous-defect
0.1,0.0,"(5, 5)",center data,9,3,50000,25056,0.50112,0.16704,homogeneous-defect
0.1,0.05,"(5, 5)",center data,9,3,50000,25102,0.50204,0.1673466667,homogeneous-defect
0.1,0.25,"(5, 5)",center data,9,3,50000,25003,0.50006,0.1666866667,homogeneous-defect
0.1,0.5,"(5, 5)",center data,9,3,50000,25215,0.5043,0.1681,homogeneous-defect
0.1,0.75,"(5, 5)",center data,9,3,50000,24957,0.49914,0.16638,homogeneous-defect
0.00127427498570313,0.0,"(6, 6)",center data,11,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.00127427498570313,0.05,"(6, 6)",center data,11,3,50000,0,0.0,0.0,homogeneous-defect
0.001,0.75,"(6, 6)",center data,11,3,50000,3,6e-05,2e-05,homogeneous-defect
0.00127427498570313,0.25,"(6, 6)",center data,11,3,50000,2,4e-05,1.333333333e-05,homogeneous-defect
0.001,0.25,"(6, 6)",center data,11,3,50000,0,0.0,0.0,homogeneous-defect
0.001,0.05,"(6, 6)",center data,11,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.001,0.5,"(6, 6)",center data,11,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.001,0.0,"(6, 6)",center data,11,3,50000,0,0.0,0.0,homogeneous-defect
0.00162377673918872,0.0,"(6, 6)",center data,11,3,50000,3,6e-05,2e-05,homogeneous-defect
0.00127427498570313,0.5,"(6, 6)",center data,11,3,50000,3,6e-05,2e-05,homogeneous-defect
0.00162377673918872,0.05,"(6, 6)",center data,11,3,50000,3,6e-05,2e-05,homogeneous-defect
0.00127427498570313,0.75,"(6, 6)",center data,11,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.00162377673918872,0.25,"(6, 6)",center data,11,3,50000,5,0.0001,3.333333333e-05,homogeneous-defect
0.00162377673918872,0.5,"(6, 6)",center data,11,3,50000,4,8e-05,2.666666667e-05,homogeneous-defect
0.00162377673918872,0.75,"(6, 6)",center data,11,3,50000,6,0.00012,4e-05,homogeneous-defect
0.00206913808111479,0.0,"(6, 6)",center data,11,3,50000,12,0.00024,8e-05,homogeneous-defect
0.00206913808111479,0.25,"(6, 6)",center data,11,3,50000,11,0.00022,7.333333333e-05,homogeneous-defect
0.00206913808111479,0.05,"(6, 6)",center data,11,3,50000,14,0.00028,9.333333333e-05,homogeneous-defect
0.00206913808111479,0.5,"(6, 6)",center data,11,3,50000,20,0.0004,0.0001333333333,homogeneous-defect
0.00206913808111479,0.75,"(6, 6)",center data,11,3,50000,25,0.0005,0.0001666666667,homogeneous-defect
0.00263665089873036,0.0,"(6, 6)",center data,11,3,50000,23,0.00046,0.0001533333333,homogeneous-defect
0.00263665089873036,0.05,"(6, 6)",center data,11,3,50000,38,0.00076,0.0002533333333,homogeneous-defect
0.00263665089873036,0.25,"(6, 6)",center data,11,3,50000,51,0.00102,0.00034,homogeneous-defect
0.00263665089873036,0.5,"(6, 6)",center data,11,3,50000,54,0.00108,0.00036,homogeneous-defect
0.00335981828628378,0.0,"(6, 6)",center data,11,3,50000,95,0.0019,0.0006333333333,homogeneous-defect
0.00263665089873036,0.75,"(6, 6)",center data,11,3,50000,45,0.0009,0.0003,homogeneous-defect
0.00335981828628378,0.05,"(6, 6)",center data,11,3,50000,119,0.00238,0.0007933333333,homogeneous-defect
0.00335981828628378,0.25,"(6, 6)",center data,11,3,50000,165,0.0033,0.0011,homogeneous-defect
0.00335981828628378,0.5,"(6, 6)",center data,11,3,50000,154,0.00308,0.001026666667,homogeneous-defect
0.00335981828628378,0.75,"(6, 6)",center data,11,3,50000,175,0.0035,0.001166666667,homogeneous-defect
0.0042813323987194,0.0,"(6, 6)",center data,11,3,50000,331,0.00662,0.002206666667,homogeneous-defect
0.0042813323987194,0.05,"(6, 6)",center data,11,3,50000,392,0.00784,0.002613333333,homogeneous-defect
0.0042813323987194,0.25,"(6, 6)",center data,11,3,50000,455,0.0091,0.003033333333,homogeneous-defect
0.0042813323987194,0.5,"(6, 6)",center data,11,3,50000,483,0.00966,0.00322,homogeneous-defect
0.0042813323987194,0.75,"(6, 6)",center data,11,3,50000,515,0.0103,0.003433333333,homogeneous-defect
0.00545559478116852,0.0,"(6, 6)",center data,11,3,50000,1018,0.02036,0.006786666667,homogeneous-defect
0.00545559478116852,0.05,"(6, 6)",center data,11,3,50000,1112,0.02224,0.007413333333,homogeneous-defect
0.00545559478116852,0.25,"(6, 6)",center data,11,3,50000,1236,0.02472,0.00824,homogeneous-defect
0.00545559478116852,0.5,"(6, 6)",center data,11,3,50000,1347,0.02694,0.00898,homogeneous-defect
0.00545559478116852,0.75,"(6, 6)",center data,11,3,50000,1376,0.02752,0.009173333333,homogeneous-defect
0.0069519279617756,0.0,"(6, 6)",center data,11,3,50000,2668,0.05336,0.01778666667,homogeneous-defect
0.0069519279617756,0.05,"(6, 6)",center data,11,3,50000,2825,0.0565,0.01883333333,homogeneous-defect
0.0069519279617756,0.25,"(6, 6)",center data,11,3,50000,3162,0.06324,0.02108,homogeneous-defect
0.0069519279617756,0.5,"(6, 6)",center data,11,3,50000,3410,0.0682,0.02273333333,homogeneous-defect
0.0069519279617756,0.75,"(6, 6)",center data,11,3,50000,3449,0.06898,0.02299333333,homogeneous-defect
0.00885866790410082,0.0,"(6, 6)",center data,11,3,50000,6363,0.12726,0.04242,homogeneous-defect
0.00885866790410082,0.05,"(6, 6)",center data,11,3,50000,6702,0.13404,0.04468,homogeneous-defect
0.00885866790410082,0.25,"(6, 6)",center data,11,3,50000,7216,0.14432,0.04810666667,homogeneous-defect
0.00885866790410082,0.5,"(6, 6)",center data,11,3,50000,7285,0.1457,0.04856666667,homogeneous-defect
0.00885866790410082,0.75,"(6, 6)",center data,11,3,50000,7368,0.14736,0.04912,homogeneous-defect
0.0112883789168469,0.0,"(6, 6)",center data,11,3,50000,12149,0.24298,0.08099333333,homogeneous-defect
0.0112883789168469,0.05,"(6, 6)",center data,11,3,50000,12336,0.24672,0.08224,homogeneous-defect
0.0112883789168469,0.25,"(6, 6)",center data,11,3,50000,13108,0.26216,0.08738666667,homogeneous-defect
0.0112883789168469,0.5,"(6, 6)",center data,11,3,50000,13366,0.26732,0.08910666667,homogeneous-defect
0.0112883789168469,0.75,"(6, 6)",center data,11,3,50000,13526,0.27052,0.09017333333,homogeneous-defect
0.0143844988828766,0.0,"(6, 6)",center data,11,3,50000,18607,0.37214,0.1240466667,homogeneous-defect
0.0143844988828766,0.05,"(6, 6)",center data,11,3,50000,18858,0.37716,0.12572,homogeneous-defect
0.0143844988828766,0.25,"(6, 6)",center data,11,3,50000,19275,0.3855,0.1285,homogeneous-defect
0.0143844988828766,0.5,"(6, 6)",center data,11,3,50000,19603,0.39206,0.1306866667,homogeneous-defect
0.0143844988828766,0.75,"(6, 6)",center data,11,3,50000,19617,0.39234,0.13078,homogeneous-defect
0.0183298071083244,0.0,"(6, 6)",center data,11,3,50000,23099,0.46198,0.1539933333,homogeneous-defect
0.0183298071083244,0.05,"(6, 6)",center data,11,3,50000,23137,0.46274,0.1542466667,homogeneous-defect
0.0183298071083244,0.25,"(6, 6)",center data,11,3,50000,23119,0.46238,0.1541266667,homogeneous-defect
0.0183298071083244,0.5,"(6, 6)",center data,11,3,50000,23225,0.4645,0.1548333333,homogeneous-defect
0.0183298071083244,0.75,"(6, 6)",center data,11,3,50000,23249,0.46498,0.1549933333,homogeneous-defect
0.0233572146909012,0.0,"(6, 6)",center data,11,3,50000,24619,0.49238,0.1641266667,homogeneous-defect
0.0233572146909012,0.05,"(6, 6)",center data,11,3,50000,24617,0.49234,0.1641133333,homogeneous-defect
0.0233572146909012,0.25,"(6, 6)",center data,11,3,50000,24771,0.49542,0.16514,homogeneous-defect
0.0233572146909012,0.5,"(6, 6)",center data,11,3,50000,24670,0.4934,0.1644666667,homogeneous-defect
0.0233572146909012,0.75,"(6, 6)",center data,11,3,50000,24951,0.49902,0.16634,homogeneous-defect
0.0297635144163132,0.0,"(6, 6)",center data,11,3,50000,25028,0.50056,0.1668533333,homogeneous-defect
0.0297635144163132,0.05,"(6, 6)",center data,11,3,50000,25032,0.50064,0.16688,homogeneous-defect
0.0297635144163132,0.25,"(6, 6)",center data,11,3,50000,25026,0.50052,0.16684,homogeneous-defect
0.0297635144163132,0.5,"(6, 6)",center data,11,3,50000,24966,0.49932,0.16644,homogeneous-defect
0.0297635144163132,0.75,"(6, 6)",center data,11,3,50000,25053,0.50106,0.16702,homogeneous-defect
0.0379269019073225,0.0,"(6, 6)",center data,11,3,50000,24904,0.49808,0.1660266667,homogeneous-defect
0.0379269019073225,0.05,"(6, 6)",center data,11,3,50000,24953,0.49906,0.1663533333,homogeneous-defect
0.0379269019073225,0.25,"(6, 6)",center data,11,3,50000,24987,0.49974,0.16658,homogeneous-defect
0.0379269019073225,0.5,"(6, 6)",center data,11,3,50000,24951,0.49902,0.16634,homogeneous-defect
0.0379269019073225,0.75,"(6, 6)",center data,11,3,50000,25011,0.50022,0.16674,homogeneous-defect
0.0483293023857175,0.0,"(6, 6)",center data,11,3,50000,25024,0.50048,0.1668266667,homogeneous-defect
0.0483293023857175,0.05,"(6, 6)",center data,11,3,50000,25128,0.50256,0.16752,homogeneous-defect
0.0483293023857175,0.25,"(6, 6)",center data,11,3,50000,24867,0.49734,0.16578,homogeneous-defect
0.0483293023857175,0.5,"(6, 6)",center data,11,3,50000,25107,0.50214,0.16738,homogeneous-defect
0.0483293023857175,0.75,"(6, 6)",center data,11,3,50000,25127,0.50254,0.1675133333,homogeneous-defect
0.0615848211066026,0.0,"(6, 6)",center data,11,3,50000,25008,0.50016,0.16672,homogeneous-defect
0.0615848211066026,0.05,"(6, 6)",center data,11,3,50000,25161,0.50322,0.16774,homogeneous-defect
0.0615848211066026,0.25,"(6, 6)",center data,11,3,50000,25306,0.50612,0.1687066667,homogeneous-defect
0.0615848211066026,0.5,"(6, 6)",center data,11,3,50000,25060,0.5012,0.1670666667,homogeneous-defect
0.0615848211066026,0.75,"(6, 6)",center data,11,3,50000,25008,0.50016,0.16672,homogeneous-defect
0.0784759970351461,0.0,"(6, 6)",center data,11,3,50000,25033,0.50066,0.1668866667,homogeneous-defect
0.0784759970351461,0.05,"(6, 6)",center data,11,3,50000,25092,0.50184,0.16728,homogeneous-defect
0.0784759970351461,0.25,"(6, 6)",center data,11,3,50000,24933,0.49866,0.16622,homogeneous-defect
0.0784759970351461,0.5,"(6, 6)",center data,11,3,50000,25027,0.50054,0.1668466667,homogeneous-defect
0.0784759970351461,0.75,"(6, 6)",center data,11,3,50000,25124,0.50248,0.1674933333,homogeneous-defect
0.1,0.0,"(6, 6)",center data,11,3,50000,24949,0.49898,0.1663266667,homogeneous-defect
0.1,0.05,"(6, 6)",center data,11,3,50000,25031,0.50062,0.1668733333,homogeneous-defect
0.1,0.25,"(6, 6)",center data,11,3,50000,25081,0.50162,0.1672066667,homogeneous-defect
0.1,0.5,"(6, 6)",center data,11,3,50000,24984,0.49968,0.16656,homogeneous-defect
0.1,0.75,"(6, 6)",center data,11,3,50000,24859,0.49718,0.1657266667,homogeneous-defect
0.001,0.05,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
0.00127427498570313,0.25,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
0.00162377673918872,0.0,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
0.001,0.0,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
0.001,0.75,"(7, 7)",center data,13,3,50000,1,2e-05,6.666666667e-06,homogeneous-defect
0.001,0.5,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
0.00127427498570313,0.05,"(7, 7)",center data,13,3,50000,0,0.0,0.0,homogeneous-defect
